NUM_OF_CORE,MORSEL_SIZE_A,MORSEL_SIZE_B,colsA,colsB,recSizeA,recSizeB,TimeTaken
26,1161864,1373064,3,3,264,264,45.15385
26,1161864,1425864,3,3,264,264,43.65385
26,1161864,1478664,3,3,264,264,49.38462
26,1161864,1531464,3,3,264,264,43.03846
26,1161864,1584264,3,3,264,264,44.80769
26,1161864,1637064,3,3,264,264,43.46154
26,1161864,1689864,3,3,264,264,43.11538
26,1161864,1742664,3,3,264,264,45.30769
26,1161864,1795464,3,3,264,264,44.92308
26,1161864,1848264,3,3,264,264,47.42308
26,1161864,1901064,3,3,264,264,47.26923
26,1161864,1953864,3,3,264,264,45.42308
26,1161864,2006664,3,3,264,264,47.50000
26,1161864,2059464,3,3,264,264,44.03846
26,1214664,264,3,3,264,264,45.11538
26,1214664,53064,3,3,264,264,44.30769
26,1214664,105864,3,3,264,264,44.46154
26,1214664,158664,3,3,264,264,44.38462
26,1214664,211464,3,3,264,264,48.76923
26,1214664,264264,3,3,264,264,44.61538
26,1214664,317064,3,3,264,264,44.03846
26,1214664,369864,3,3,264,264,47.42308
26,1214664,422664,3,3,264,264,44.00000
26,1214664,475464,3,3,264,264,47.19231
26,1214664,528264,3,3,264,264,47.57692
26,1214664,581064,3,3,264,264,45.07692
26,1214664,633864,3,3,264,264,47.34615
26,1214664,686664,3,3,264,264,47.61538
26,1214664,739464,3,3,264,264,46.42308
26,1214664,792264,3,3,264,264,45.57692
26,1214664,845064,3,3,264,264,46.38462
26,1214664,897864,3,3,264,264,44.07692
26,1214664,950664,3,3,264,264,47.53846
26,1214664,1003464,3,3,264,264,45.42308
26,1214664,1056264,3,3,264,264,49.23077
26,1214664,1109064,3,3,264,264,48.03846
26,1214664,1161864,3,3,264,264,47.07692
26,1214664,1214664,3,3,264,264,44.92308
26,1214664,1267464,3,3,264,264,49.96154
26,1214664,1320264,3,3,264,264,49.57692
26,1214664,1373064,3,3,264,264,48.69231
26,1214664,1425864,3,3,264,264,48.42308
26,1214664,1478664,3,3,264,264,48.50000
26,1214664,1531464,3,3,264,264,47.19231
26,1214664,1584264,3,3,264,264,46.42308
26,1214664,1637064,3,3,264,264,53.84615
26,1214664,1689864,3,3,264,264,45.80769
26,1214664,1742664,3,3,264,264,45.80769
26,1214664,1795464,3,3,264,264,43.92308
26,1214664,1848264,3,3,264,264,45.57692
26,1214664,1901064,3,3,264,264,48.92308
26,1214664,1953864,3,3,264,264,43.96154
26,1214664,2006664,3,3,264,264,47.92308
26,1214664,2059464,3,3,264,264,47.61538
26,1267464,264,3,3,264,264,38.96154
26,1267464,53064,3,3,264,264,47.92308
26,1267464,105864,3,3,264,264,48.03846
26,1267464,158664,3,3,264,264,45.80769
26,1267464,211464,3,3,264,264,43.38462
26,1267464,264264,3,3,264,264,43.15385
26,1267464,317064,3,3,264,264,46.38462
26,1267464,369864,3,3,264,264,45.92308
26,1267464,422664,3,3,264,264,46.19231
26,1267464,475464,3,3,264,264,46.61538
26,1267464,528264,3,3,264,264,50.00000
26,1267464,581064,3,3,264,264,44.76923
26,1267464,633864,3,3,264,264,45.11538
26,1267464,686664,3,3,264,264,44.96154
26,1267464,739464,3,3,264,264,50.50000
26,1267464,792264,3,3,264,264,49.00000
26,1267464,845064,3,3,264,264,43.15385
26,1267464,897864,3,3,264,264,47.34615
26,1267464,950664,3,3,264,264,47.73077
26,1267464,1003464,3,3,264,264,45.23077
26,1267464,1056264,3,3,264,264,46.80769
26,1267464,1109064,3,3,264,264,45.03846
26,1267464,1161864,3,3,264,264,44.00000
26,1267464,1214664,3,3,264,264,47.96154
26,1267464,1267464,3,3,264,264,47.26923
26,1267464,1320264,3,3,264,264,45.26923
26,1267464,1373064,3,3,264,264,44.53846
26,1267464,1425864,3,3,264,264,47.15385
26,1267464,1478664,3,3,264,264,44.96154
26,1267464,1531464,3,3,264,264,47.73077
26,1267464,1584264,3,3,264,264,47.42308
26,1267464,1637064,3,3,264,264,45.38462
26,1267464,1689864,3,3,264,264,44.42308
26,1267464,1742664,3,3,264,264,46.11538
26,1267464,1795464,3,3,264,264,48.30769
26,1267464,1848264,3,3,264,264,45.92308
26,1267464,1901064,3,3,264,264,43.80769
26,1267464,1953864,3,3,264,264,45.69231
26,1267464,2006664,3,3,264,264,44.57692
26,1267464,2059464,3,3,264,264,45.26923
26,1320264,264,3,3,264,264,46.00000
26,1320264,53064,3,3,264,264,46.65385
26,1320264,105864,3,3,264,264,44.50000
26,1320264,158664,3,3,264,264,46.38462
26,1320264,211464,3,3,264,264,43.38462
26,1320264,264264,3,3,264,264,46.80769
26,1320264,317064,3,3,264,264,42.96154
26,1320264,369864,3,3,264,264,47.26923
26,1320264,422664,3,3,264,264,42.57692
26,1320264,475464,3,3,264,264,43.03846
26,1320264,528264,3,3,264,264,48.57692
26,1320264,581064,3,3,264,264,43.42308
26,1320264,633864,3,3,264,264,45.73077
26,1320264,686664,3,3,264,264,45.26923
26,1320264,739464,3,3,264,264,48.42308
26,1320264,792264,3,3,264,264,45.57692
26,1320264,845064,3,3,264,264,44.92308
26,1320264,897864,3,3,264,264,45.26923
26,1320264,950664,3,3,264,264,47.15385
26,1320264,1003464,3,3,264,264,46.80769
26,1320264,1056264,3,3,264,264,44.88462
26,1320264,1109064,3,3,264,264,45.61538
26,1320264,1161864,3,3,264,264,50.19231
26,1320264,1214664,3,3,264,264,45.53846
26,1320264,1267464,3,3,264,264,46.57692
26,1320264,1320264,3,3,264,264,44.80769
26,1320264,1373064,3,3,264,264,44.84615
26,1320264,1425864,3,3,264,264,42.42308
26,1320264,1478664,3,3,264,264,45.61538
26,1320264,1531464,3,3,264,264,44.30769
26,1320264,1584264,3,3,264,264,43.26923
26,1320264,1637064,3,3,264,264,45.53846
26,1320264,1689864,3,3,264,264,45.00000
26,1320264,1742664,3,3,264,264,42.00000
26,1320264,1795464,3,3,264,264,42.73077
26,1320264,1848264,3,3,264,264,48.38462
26,1320264,1901064,3,3,264,264,45.03846
26,1320264,1953864,3,3,264,264,44.30769
26,1320264,2006664,3,3,264,264,50.11538
26,1320264,2059464,3,3,264,264,49.92308
26,1373064,264,3,3,264,264,42.07692
26,1373064,53064,3,3,264,264,48.80769
26,1373064,105864,3,3,264,264,50.57692
26,1373064,158664,3,3,264,264,45.80769
26,1373064,211464,3,3,264,264,45.96154
26,1373064,264264,3,3,264,264,46.84615
26,1373064,317064,3,3,264,264,47.65385
26,1373064,369864,3,3,264,264,45.15385
26,1373064,422664,3,3,264,264,46.65385
26,1373064,475464,3,3,264,264,45.88462
26,1373064,528264,3,3,264,264,46.88462
26,1373064,581064,3,3,264,264,47.15385
26,1373064,633864,3,3,264,264,48.11538
26,1373064,686664,3,3,264,264,45.76923
26,1373064,739464,3,3,264,264,47.69231
26,1373064,792264,3,3,264,264,43.96154
26,1373064,845064,3,3,264,264,43.73077
26,1373064,897864,3,3,264,264,46.46154
26,1373064,950664,3,3,264,264,46.38462
26,1373064,1003464,3,3,264,264,46.23077
26,1373064,1056264,3,3,264,264,47.50000
26,1373064,1109064,3,3,264,264,43.34615
26,1373064,1161864,3,3,264,264,46.42308
26,1373064,1214664,3,3,264,264,48.69231
26,1373064,1267464,3,3,264,264,48.19231
26,1373064,1320264,3,3,264,264,46.61538
26,1373064,1373064,3,3,264,264,44.73077
26,1373064,1425864,3,3,264,264,43.80769
26,1373064,1478664,3,3,264,264,43.03846
26,1373064,1531464,3,3,264,264,46.15385
26,1373064,1584264,3,3,264,264,46.50000
26,1373064,1637064,3,3,264,264,48.73077
26,1373064,1689864,3,3,264,264,47.00000
26,1373064,1742664,3,3,264,264,47.42308
26,1373064,1795464,3,3,264,264,45.57692
26,1373064,1848264,3,3,264,264,45.11538
26,1373064,1901064,3,3,264,264,48.53846
26,1373064,1953864,3,3,264,264,45.00000
26,1373064,2006664,3,3,264,264,44.88462
26,1373064,2059464,3,3,264,264,46.23077
26,1425864,264,3,3,264,264,40.15385
26,1425864,53064,3,3,264,264,47.38462
26,1425864,105864,3,3,264,264,48.42308
26,1425864,158664,3,3,264,264,46.61538
26,1425864,211464,3,3,264,264,47.61538
26,1425864,264264,3,3,264,264,50.84615
26,1425864,317064,3,3,264,264,45.84615
26,1425864,369864,3,3,264,264,45.07692
26,1425864,422664,3,3,264,264,49.69231
26,1425864,475464,3,3,264,264,45.19231
26,1425864,528264,3,3,264,264,45.34615
26,1425864,581064,3,3,264,264,45.00000
26,1425864,633864,3,3,264,264,48.38462
26,1425864,686664,3,3,264,264,50.38462
26,1425864,739464,3,3,264,264,43.84615
26,1425864,792264,3,3,264,264,47.34615
26,1425864,845064,3,3,264,264,44.92308
26,1425864,897864,3,3,264,264,47.84615
26,1425864,950664,3,3,264,264,49.11538
26,1425864,1003464,3,3,264,264,45.50000
26,1425864,1056264,3,3,264,264,46.61538
26,1425864,1109064,3,3,264,264,47.57692
26,1425864,1161864,3,3,264,264,47.00000
26,1425864,1214664,3,3,264,264,42.73077
26,1425864,1267464,3,3,264,264,44.38462
26,1425864,1320264,3,3,264,264,45.11538
26,1425864,1373064,3,3,264,264,49.88462
26,1425864,1425864,3,3,264,264,47.73077
26,1425864,1478664,3,3,264,264,45.11538
26,1425864,1531464,3,3,264,264,48.00000
26,1425864,1584264,3,3,264,264,47.65385
26,1425864,1637064,3,3,264,264,45.46154
26,1425864,1689864,3,3,264,264,45.50000
26,1425864,1742664,3,3,264,264,44.15385
26,1425864,1795464,3,3,264,264,42.92308
26,1425864,1848264,3,3,264,264,45.76923
26,1425864,1901064,3,3,264,264,44.65385
26,1425864,1953864,3,3,264,264,44.42308
26,1425864,2006664,3,3,264,264,46.88462
26,1425864,2059464,3,3,264,264,47.73077
26,1478664,264,3,3,264,264,43.65385
26,1478664,53064,3,3,264,264,45.80769
26,1478664,105864,3,3,264,264,46.11538
26,1478664,158664,3,3,264,264,43.65385
26,1478664,211464,3,3,264,264,44.73077
26,1478664,264264,3,3,264,264,47.61538
26,1478664,317064,3,3,264,264,47.30769
26,1478664,369864,3,3,264,264,44.46154
26,1478664,422664,3,3,264,264,46.19231
26,1478664,475464,3,3,264,264,45.53846
26,1478664,528264,3,3,264,264,47.42308
26,1478664,581064,3,3,264,264,49.38462
26,1478664,633864,3,3,264,264,44.11538
26,1478664,686664,3,3,264,264,46.38462
26,1478664,739464,3,3,264,264,47.42308
26,1478664,792264,3,3,264,264,46.00000
26,1478664,845064,3,3,264,264,47.46154
26,1478664,897864,3,3,264,264,46.69231
26,1478664,950664,3,3,264,264,44.07692
26,1478664,1003464,3,3,264,264,44.11538
26,1478664,1056264,3,3,264,264,46.69231
26,1478664,1109064,3,3,264,264,46.23077
26,1478664,1161864,3,3,264,264,46.38462
26,1478664,1214664,3,3,264,264,48.50000
26,1478664,1267464,3,3,264,264,45.34615
26,1478664,1320264,3,3,264,264,48.88462
26,1478664,1373064,3,3,264,264,44.23077
26,1478664,1425864,3,3,264,264,48.26923
26,1478664,1478664,3,3,264,264,50.00000
26,1478664,1531464,3,3,264,264,43.53846
26,1478664,1584264,3,3,264,264,49.34615
26,1478664,1637064,3,3,264,264,45.69231
26,1478664,1689864,3,3,264,264,47.46154
26,1478664,1742664,3,3,264,264,47.61538
26,1478664,1795464,3,3,264,264,43.34615
26,1478664,1848264,3,3,264,264,45.38462
26,1478664,1901064,3,3,264,264,47.57692
26,1478664,1953864,3,3,264,264,46.23077
26,1478664,2006664,3,3,264,264,47.92308
26,1478664,2059464,3,3,264,264,48.65385
26,1531464,264,3,3,264,264,38.03846
26,1531464,53064,3,3,264,264,48.34615
26,1531464,105864,3,3,264,264,47.46154
26,1531464,158664,3,3,264,264,47.69231
26,1531464,211464,3,3,264,264,47.92308
26,1531464,264264,3,3,264,264,45.42308
26,1531464,317064,3,3,264,264,49.80769
26,1531464,369864,3,3,264,264,44.96154
26,1531464,422664,3,3,264,264,44.26923
26,1531464,475464,3,3,264,264,45.38462
26,1531464,528264,3,3,264,264,48.19231
26,1531464,581064,3,3,264,264,45.53846
26,1531464,633864,3,3,264,264,46.03846
26,1531464,686664,3,3,264,264,43.30769
26,1531464,739464,3,3,264,264,46.00000
26,1531464,792264,3,3,264,264,52.15385
26,1531464,845064,3,3,264,264,45.30769
26,1531464,897864,3,3,264,264,49.88462
26,1531464,950664,3,3,264,264,45.46154
26,1531464,1003464,3,3,264,264,50.26923
26,1531464,1056264,3,3,264,264,44.38462
26,1531464,1109064,3,3,264,264,44.42308
26,1531464,1161864,3,3,264,264,48.38462
26,1531464,1214664,3,3,264,264,44.07692
26,1531464,1267464,3,3,264,264,46.65385
26,1531464,1320264,3,3,264,264,47.15385
26,1531464,1373064,3,3,264,264,48.53846
26,1531464,1425864,3,3,264,264,44.96154
26,1531464,1478664,3,3,264,264,45.00000
26,1531464,1531464,3,3,264,264,47.65385
26,1531464,1584264,3,3,264,264,44.00000
26,1531464,1637064,3,3,264,264,45.57692
26,1531464,1689864,3,3,264,264,51.73077
26,1531464,1742664,3,3,264,264,49.73077
26,1531464,1795464,3,3,264,264,46.73077
26,1531464,1848264,3,3,264,264,47.26923
26,1531464,1901064,3,3,264,264,47.23077
26,1531464,1953864,3,3,264,264,46.11538
26,1531464,2006664,3,3,264,264,47.76923
26,1531464,2059464,3,3,264,264,49.80769
26,1584264,264,3,3,264,264,45.88462
26,1584264,53064,3,3,264,264,47.69231
26,1584264,105864,3,3,264,264,46.50000
26,1584264,158664,3,3,264,264,44.26923
26,1584264,211464,3,3,264,264,43.96154
26,1584264,264264,3,3,264,264,48.46154
26,1584264,317064,3,3,264,264,43.73077
26,1584264,369864,3,3,264,264,46.11538
26,1584264,422664,3,3,264,264,43.92308
26,1584264,475464,3,3,264,264,44.38462
26,1584264,528264,3,3,264,264,47.19231
26,1584264,581064,3,3,264,264,48.80769
26,1584264,633864,3,3,264,264,43.88462
26,1584264,686664,3,3,264,264,46.23077
26,1584264,739464,3,3,264,264,44.26923
26,1584264,792264,3,3,264,264,43.96154
26,1584264,845064,3,3,264,264,46.38462
26,1584264,897864,3,3,264,264,47.11538
26,1584264,950664,3,3,264,264,47.26923
26,1584264,1003464,3,3,264,264,46.11538
26,1584264,1056264,3,3,264,264,49.88462
26,1584264,1109064,3,3,264,264,48.23077
26,1584264,1161864,3,3,264,264,45.50000
26,1584264,1214664,3,3,264,264,44.76923
26,1584264,1267464,3,3,264,264,44.96154
26,1584264,1320264,3,3,264,264,43.69231
26,1584264,1373064,3,3,264,264,46.26923
26,1584264,1425864,3,3,264,264,48.57692
26,1584264,1478664,3,3,264,264,50.61538
26,1584264,1531464,3,3,264,264,50.34615
26,1584264,1584264,3,3,264,264,44.26923
26,1584264,1637064,3,3,264,264,45.07692
26,1584264,1689864,3,3,264,264,49.26923
26,1584264,1742664,3,3,264,264,45.00000
26,1584264,1795464,3,3,264,264,47.00000
26,1584264,1848264,3,3,264,264,45.88462
26,1584264,1901064,3,3,264,264,43.03846
26,1584264,1953864,3,3,264,264,49.88462
26,1584264,2006664,3,3,264,264,48.92308
26,1584264,2059464,3,3,264,264,43.15385
26,1637064,264,3,3,264,264,44.76923
26,1637064,53064,3,3,264,264,48.11538
26,1637064,105864,3,3,264,264,45.88462
26,1637064,158664,3,3,264,264,46.61538
26,1637064,211464,3,3,264,264,44.07692
26,1637064,264264,3,3,264,264,48.65385
26,1637064,317064,3,3,264,264,49.03846
26,1637064,369864,3,3,264,264,44.61538
26,1637064,422664,3,3,264,264,47.53846
26,1637064,475464,3,3,264,264,45.76923
26,1637064,528264,3,3,264,264,43.76923
26,1637064,581064,3,3,264,264,44.15385
26,1637064,633864,3,3,264,264,45.69231
26,1637064,686664,3,3,264,264,50.30769
26,1637064,739464,3,3,264,264,48.80769
26,1637064,792264,3,3,264,264,43.42308
26,1637064,845064,3,3,264,264,45.46154
26,1637064,897864,3,3,264,264,52.30769
26,1637064,950664,3,3,264,264,45.34615
26,1637064,1003464,3,3,264,264,47.84615
26,1637064,1056264,3,3,264,264,49.19231
26,1637064,1109064,3,3,264,264,44.34615
26,1637064,1161864,3,3,264,264,42.23077
26,1637064,1214664,3,3,264,264,43.80769
26,1637064,1267464,3,3,264,264,49.07692
26,1637064,1320264,3,3,264,264,45.69231
26,1637064,1373064,3,3,264,264,48.03846
26,1637064,1425864,3,3,264,264,44.92308
26,1637064,1478664,3,3,264,264,44.00000
26,1637064,1531464,3,3,264,264,47.53846
26,1637064,1584264,3,3,264,264,43.57692
26,1637064,1637064,3,3,264,264,46.15385
26,1637064,1689864,3,3,264,264,47.53846
26,1637064,1742664,3,3,264,264,46.65385
26,1637064,1795464,3,3,264,264,46.80769
26,1637064,1848264,3,3,264,264,43.65385
26,1637064,1901064,3,3,264,264,48.88462
26,1637064,1953864,3,3,264,264,47.88462
26,1637064,2006664,3,3,264,264,48.61538
26,1637064,2059464,3,3,264,264,46.26923
26,1689864,264,3,3,264,264,44.03846
26,1689864,53064,3,3,264,264,45.38462
26,1689864,105864,3,3,264,264,46.76923
26,1689864,158664,3,3,264,264,47.53846
26,1689864,211464,3,3,264,264,42.38462
26,1689864,264264,3,3,264,264,50.11538
26,1689864,317064,3,3,264,264,45.92308
26,1689864,369864,3,3,264,264,48.65385
26,1689864,422664,3,3,264,264,49.50000
26,1689864,475464,3,3,264,264,41.76923
26,1689864,528264,3,3,264,264,43.88462
26,1689864,581064,3,3,264,264,45.03846
26,1689864,633864,3,3,264,264,45.84615
26,1689864,686664,3,3,264,264,44.88462
26,1689864,739464,3,3,264,264,45.42308
26,1689864,792264,3,3,264,264,48.38462
26,1689864,845064,3,3,264,264,51.73077
26,1689864,897864,3,3,264,264,43.50000
26,1689864,950664,3,3,264,264,45.53846
26,1689864,1003464,3,3,264,264,48.00000
26,1689864,1056264,3,3,264,264,43.07692
26,1689864,1109064,3,3,264,264,49.38462
26,1689864,1161864,3,3,264,264,44.11538
26,1689864,1214664,3,3,264,264,44.34615
26,1689864,1267464,3,3,264,264,45.38462
26,1689864,1320264,3,3,264,264,46.96154
26,1689864,1373064,3,3,264,264,48.92308
26,1689864,1425864,3,3,264,264,44.57692
26,1689864,1478664,3,3,264,264,44.50000
26,1689864,1531464,3,3,264,264,44.07692
26,1689864,1584264,3,3,264,264,48.42308
26,1689864,1637064,3,3,264,264,44.38462
26,1689864,1689864,3,3,264,264,45.80769
26,1689864,1742664,3,3,264,264,44.03846
26,1689864,1795464,3,3,264,264,44.76923
26,1689864,1848264,3,3,264,264,43.38462
26,1689864,1901064,3,3,264,264,46.84615
26,1689864,1953864,3,3,264,264,46.57692
26,1689864,2006664,3,3,264,264,48.46154
26,1689864,2059464,3,3,264,264,45.84615
26,1742664,264,3,3,264,264,40.03846
26,1742664,53064,3,3,264,264,45.50000
26,1742664,105864,3,3,264,264,46.34615
26,1742664,158664,3,3,264,264,42.38462
26,1742664,211464,3,3,264,264,47.19231
26,1742664,264264,3,3,264,264,48.57692
26,1742664,317064,3,3,264,264,44.65385
26,1742664,369864,3,3,264,264,45.11538
26,1742664,422664,3,3,264,264,46.34615
26,1742664,475464,3,3,264,264,51.69231
26,1742664,528264,3,3,264,264,45.80769
26,1742664,581064,3,3,264,264,46.15385
26,1742664,633864,3,3,264,264,43.69231
26,1742664,686664,3,3,264,264,45.76923
26,1742664,739464,3,3,264,264,50.42308
26,1742664,792264,3,3,264,264,46.30769
26,1742664,845064,3,3,264,264,46.57692
26,1742664,897864,3,3,264,264,43.69231
26,1742664,950664,3,3,264,264,49.46154
26,1742664,1003464,3,3,264,264,47.50000
26,1742664,1056264,3,3,264,264,45.23077
26,1742664,1109064,3,3,264,264,48.11538
26,1742664,1161864,3,3,264,264,47.50000
26,1742664,1214664,3,3,264,264,45.23077
26,1742664,1267464,3,3,264,264,43.84615
26,1742664,1320264,3,3,264,264,46.30769
26,1742664,1373064,3,3,264,264,46.46154
26,1742664,1425864,3,3,264,264,44.03846
26,1742664,1478664,3,3,264,264,46.00000
26,1742664,1531464,3,3,264,264,45.53846
26,1742664,1584264,3,3,264,264,45.76923
26,1742664,1637064,3,3,264,264,43.84615
26,1742664,1689864,3,3,264,264,48.15385
26,1742664,1742664,3,3,264,264,46.57692
26,1742664,1795464,3,3,264,264,45.53846
26,1742664,1848264,3,3,264,264,43.84615
26,1742664,1901064,3,3,264,264,46.23077
26,1742664,1953864,3,3,264,264,47.73077
26,1742664,2006664,3,3,264,264,45.03846
26,1742664,2059464,3,3,264,264,46.19231
26,1795464,264,3,3,264,264,47.38462
26,1795464,53064,3,3,264,264,46.65385
26,1795464,105864,3,3,264,264,44.07692
26,1795464,158664,3,3,264,264,43.57692
26,1795464,211464,3,3,264,264,41.11538
26,1795464,264264,3,3,264,264,47.38462
26,1795464,317064,3,3,264,264,45.30769
26,1795464,369864,3,3,264,264,44.03846
26,1795464,422664,3,3,264,264,46.15385
26,1795464,475464,3,3,264,264,45.15385
26,1795464,528264,3,3,264,264,43.46154
26,1795464,581064,3,3,264,264,47.69231
26,1795464,633864,3,3,264,264,49.30769
26,1795464,686664,3,3,264,264,50.46154
26,1795464,739464,3,3,264,264,47.53846
26,1795464,792264,3,3,264,264,49.23077
26,1795464,845064,3,3,264,264,45.61538
26,1795464,897864,3,3,264,264,42.92308
26,1795464,950664,3,3,264,264,46.23077
26,1795464,1003464,3,3,264,264,45.53846
26,1795464,1056264,3,3,264,264,46.50000
26,1795464,1109064,3,3,264,264,44.57692
26,1795464,1161864,3,3,264,264,46.84615
26,1795464,1214664,3,3,264,264,46.19231
26,1795464,1267464,3,3,264,264,43.65385
26,1795464,1320264,3,3,264,264,45.46154
26,1795464,1373064,3,3,264,264,43.73077
26,1795464,1425864,3,3,264,264,43.88462
26,1795464,1478664,3,3,264,264,42.42308
26,1795464,1531464,3,3,264,264,47.00000
26,1795464,1584264,3,3,264,264,47.92308
26,1795464,1637064,3,3,264,264,47.38462
26,1795464,1689864,3,3,264,264,46.19231
26,1795464,1742664,3,3,264,264,45.61538
26,1795464,1795464,3,3,264,264,48.84615
26,1795464,1848264,3,3,264,264,44.00000
26,1795464,1901064,3,3,264,264,48.69231
26,1795464,1953864,3,3,264,264,47.84615
26,1795464,2006664,3,3,264,264,45.15385
26,1795464,2059464,3,3,264,264,42.76923
26,1848264,264,3,3,264,264,39.53846
26,1848264,53064,3,3,264,264,47.73077
26,1848264,105864,3,3,264,264,48.65385
26,1848264,158664,3,3,264,264,43.50000
26,1848264,211464,3,3,264,264,44.23077
26,1848264,264264,3,3,264,264,44.88462
26,1848264,317064,3,3,264,264,47.65385
26,1848264,369864,3,3,264,264,45.07692
26,1848264,422664,3,3,264,264,45.57692
26,1848264,475464,3,3,264,264,45.73077
26,1848264,528264,3,3,264,264,45.92308
26,1848264,581064,3,3,264,264,43.42308
26,1848264,633864,3,3,264,264,49.92308
26,1848264,686664,3,3,264,264,46.80769
26,1848264,739464,3,3,264,264,48.57692
26,1848264,792264,3,3,264,264,48.69231
26,1848264,845064,3,3,264,264,48.46154
26,1848264,897864,3,3,264,264,47.76923
26,1848264,950664,3,3,264,264,46.80769
26,1848264,1003464,3,3,264,264,45.42308
26,1848264,1056264,3,3,264,264,48.92308
26,1848264,1109064,3,3,264,264,46.53846
26,1848264,1161864,3,3,264,264,46.92308
26,1848264,1214664,3,3,264,264,45.11538
26,1848264,1267464,3,3,264,264,47.00000
26,1848264,1320264,3,3,264,264,47.96154
26,1848264,1373064,3,3,264,264,46.96154
26,1848264,1425864,3,3,264,264,49.07692
26,1848264,1478664,3,3,264,264,48.61538
26,1848264,1531464,3,3,264,264,46.30769
26,1848264,1584264,3,3,264,264,43.34615
26,1848264,1637064,3,3,264,264,46.23077
26,1848264,1689864,3,3,264,264,43.07692
26,1848264,1742664,3,3,264,264,45.46154
26,1848264,1795464,3,3,264,264,47.84615
26,1848264,1848264,3,3,264,264,44.00000
26,1848264,1901064,3,3,264,264,47.11538
26,1848264,1953864,3,3,264,264,45.69231
26,1848264,2006664,3,3,264,264,47.69231
26,1848264,2059464,3,3,264,264,47.88462
26,1901064,264,3,3,264,264,45.42308
26,1901064,53064,3,3,264,264,43.80769
26,1901064,105864,3,3,264,264,49.23077
26,1901064,158664,3,3,264,264,47.50000
26,1901064,211464,3,3,264,264,48.07692
26,1901064,264264,3,3,264,264,42.30769
26,1901064,317064,3,3,264,264,44.42308
26,1901064,369864,3,3,264,264,48.73077
26,1901064,422664,3,3,264,264,42.92308
26,1901064,475464,3,3,264,264,44.42308
26,1901064,528264,3,3,264,264,47.26923
26,1901064,581064,3,3,264,264,46.76923
26,1901064,633864,3,3,264,264,41.92308
26,1901064,686664,3,3,264,264,45.30769
26,1901064,739464,3,3,264,264,48.15385
26,1901064,792264,3,3,264,264,43.26923
26,1901064,845064,3,3,264,264,44.38462
26,1901064,897864,3,3,264,264,45.57692
26,1901064,950664,3,3,264,264,46.88462
26,1901064,1003464,3,3,264,264,42.57692
26,1901064,1056264,3,3,264,264,44.84615
26,1901064,1109064,3,3,264,264,46.65385
26,1901064,1161864,3,3,264,264,47.26923
26,1901064,1214664,3,3,264,264,44.88462
26,1901064,1267464,3,3,264,264,44.42308
26,1901064,1320264,3,3,264,264,42.88462
26,1901064,1373064,3,3,264,264,45.46154
26,1901064,1425864,3,3,264,264,45.42308
26,1901064,1478664,3,3,264,264,45.07692
26,1901064,1531464,3,3,264,264,43.46154
26,1901064,1584264,3,3,264,264,44.26923
26,1901064,1637064,3,3,264,264,47.38462
26,1901064,1689864,3,3,264,264,42.30769
26,1901064,1742664,3,3,264,264,47.15385
26,1901064,1795464,3,3,264,264,45.53846
26,1901064,1848264,3,3,264,264,46.11538
26,1901064,1901064,3,3,264,264,44.30769
26,1901064,1953864,3,3,264,264,46.07692
26,1901064,2006664,3,3,264,264,43.96154
26,1901064,2059464,3,3,264,264,44.50000
26,1953864,264,3,3,264,264,41.15385
26,1953864,53064,3,3,264,264,52.26923
26,1953864,105864,3,3,264,264,51.03846
26,1953864,158664,3,3,264,264,47.76923
26,1953864,211464,3,3,264,264,44.26923
26,1953864,264264,3,3,264,264,52.80769
26,1953864,317064,3,3,264,264,49.03846
26,1953864,369864,3,3,264,264,46.69231
26,1953864,422664,3,3,264,264,41.30769
26,1953864,475464,3,3,264,264,44.76923
26,1953864,528264,3,3,264,264,45.96154
26,1953864,581064,3,3,264,264,45.84615
26,1953864,633864,3,3,264,264,46.65385
26,1953864,686664,3,3,264,264,50.53846
26,1953864,739464,3,3,264,264,45.57692
26,1953864,792264,3,3,264,264,47.65385
26,1953864,845064,3,3,264,264,45.19231
26,1953864,897864,3,3,264,264,48.84615
26,1953864,950664,3,3,264,264,47.65385
26,1953864,1003464,3,3,264,264,44.96154
26,1953864,1056264,3,3,264,264,46.53846
26,1953864,1109064,3,3,264,264,46.34615
26,1953864,1161864,3,3,264,264,45.42308
26,1953864,1214664,3,3,264,264,48.19231
26,1953864,1267464,3,3,264,264,45.80769
26,1953864,1320264,3,3,264,264,52.03846
26,1953864,1373064,3,3,264,264,48.69231
26,1953864,1425864,3,3,264,264,44.57692
26,1953864,1478664,3,3,264,264,47.53846
26,1953864,1531464,3,3,264,264,46.30769
26,1953864,1584264,3,3,264,264,46.03846
26,1953864,1637064,3,3,264,264,47.15385
26,1953864,1689864,3,3,264,264,49.15385
26,1953864,1742664,3,3,264,264,43.57692
26,1953864,1795464,3,3,264,264,43.61538
26,1953864,1848264,3,3,264,264,47.88462
26,1953864,1901064,3,3,264,264,45.92308
26,1953864,1953864,3,3,264,264,44.84615
26,1953864,2006664,3,3,264,264,44.69231
26,1953864,2059464,3,3,264,264,48.88462
26,2006664,264,3,3,264,264,47.46154
26,2006664,53064,3,3,264,264,46.30769
26,2006664,105864,3,3,264,264,50.34615
26,2006664,158664,3,3,264,264,47.34615
26,2006664,211464,3,3,264,264,45.00000
